wallet,tx_count,total_value_eth_sent,total_value_eth_received,avg_gas,unique_recipients,unique_senders,contract_call_ratio,tx_frequency,tokens_sent_count,tokens_received_count,unique_tokens_sent,unique_tokens_received
0xa40c85a26ef6f4f5b2de581fc8a189cfdff8a1c9,4.0,3.918635725279303,1.99785,144619.25,3.0,1.0,0.75,4.0,1.0,1.0,1.0,1.0
0xa40dc32cc2c51fe63c048d3ede92128befe15a6c,4.0,0.010644374646921601,0.0145680826557984,183767.75,2.0,2.0,0.75,4.0,0.0,0.0,0.0,0.0
0xa40e799a54ba17fa125b4ff4bfbb9fdca005d968,2.0,0.0,0.0002316411544961,46497.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0
0xa40f07dd693e4c85d931271c7a08c81b0aaef8da,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.0,3.0
0xa40f2c85f814827d9bc01d6e2e6328832991076e,2.0,0.0,0.0,76765.5,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0
0xa4120ca3e360e7a36d3d2a9b9ae130b7cbdb0f21,4.0,0.0,0.0007014677743614,55258.0,1.0,1.0,1.0,4.0,5.0,3.0,2.0,1.0
0xa412183350a190a370c3104366140d6c4adfefee,3.0,0.1,0.0,295065.6666666667,3.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0
0xa41677bd83cf5930707451f1970a2365c506efa1,8.0,0.15000000000000002,0.0,199595.125,4.0,0.0,1.0,8.0,2.0,3.0,2.0,3.0
0xa41a17864184e462a5e9a18b05d43b3a27630dbf,1.0,0.0,0.0,46237.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0
0xa42956220c136f6d8c5efb43480b1b8d28e317d7,4.0,0.12236182563441589,0.0449100304504264,1133178.25,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0
0xa42b128430f7d6f8fca46e7d4452ef3b0122753c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0
0xa42bad4111de6bdfc80cb6635ae58b06d12025da,2.0,0.0008917348390537,0.000943395,55500.0,2.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0
0xa42bedda4f03e673149c65dffb11b5dd96718524,2.0,0.0,0.0017487944248433,70000.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0
0xa42d9b181d8986313854a6f39faf523c482770d5,4.0,0.4872295220599011,0.0,160500.0,2.0,0.0,0.5,4.0,0.0,2.0,0.0,2.0
0xa42e5373feb4f80ab230b7616d08601d4f11ac07,6.0,0.00071,0.0,320170.3333333333,2.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0
0xa431aed2ab77ec64b6b7f4643e86bd0fc68d02e6,3.0,1e-09,0.0,63082.0,2.0,0.0,0.6666666666666666,3.0,3.0,0.0,2.0,0.0
0xa4323b8fcd3ecb7fe4a70b3ece09828e13c0ab60,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,11.0,5.0,5.0
0xa432ec94d9a70010eca86221bc49fd325ada5abc,2.0,2e-09,0.0,21200.0,2.0,0.0,0.0,2.0,0.0,5.0,0.0,1.0
0xa432f021f1b4a0528b1cf67cb31f94d601d65abc,2.0,0.0,2.0799093079492e-05,76219.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0
0xa43361d62f40ad6a69a6d4de2ae4e1cc2e47d4a4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0
0xa433b0c67fdf29b598a685a19ed83b580d47d4a4,12.0,0.0,0.0,91090.0,1.0,0.0,1.0,12.0,32.0,14.0,6.0,1.0
0xa434ada437213b751312fd257999dd9e4c5cc57a,3.0,0.0,0.0,62964.0,1.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0
0xa436ffc6281a12198ecbf782b4fc1830e6181c26,11.0,0.0,0.0,100850.72727272728,2.0,0.0,1.0,11.0,13.0,5.0,1.0,1.0
0xa43894dd38a1ed493f209b3e368fabefcd7e564b,7.0,0.3017787851360005,0.0,591714.2857142857,4.0,0.0,0.7142857142857143,7.0,2.0,2.0,1.0,2.0
0xa43c843adaf05a364c70f0e9bbe2fa96c4182d20,7.0,0.32966303910481576,0.1689425818229452,80349.0,5.0,1.0,0.5714285714285714,7.0,1.0,1.0,1.0,1.0
0xa43fe16908251ee70ef74718545e4fe6c5ccec9f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,2.0,2.0
0xa44000a5ff16d26b7baf90acb7d8b89ce39afd7f,6.0,0.06,0.0,341935.5,2.0,0.0,1.0,6.0,2.0,2.0,1.0,1.0
0xa4401b994670b9c9e62d4951c9b9cb86fc76a42b,3.0,0.0,0.0,250000.0,1.0,0.0,1.0,3.0,3.0,5.0,1.0,2.0
0xa440ff687dbd1ec8bbd379124bfa0fac5449ec4e,4.0,0.0,0.0,435458.0,2.0,0.0,1.0,4.0,5.0,3.0,2.0,2.0
0xa4428274b412bbd2920f1c402db603cefc59f676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0
0xa4477344d50d4ef9355dbf553e1838430c4586d0,6.0,1.2,0.0,147910.83333333334,3.0,0.0,1.0,6.0,1.0,2.0,1.0,1.0
0xa447b855719c3114545b10b29aabcc4955f99d67,2.0,0.0,0.0,144801.5,2.0,0.0,1.0,2.0,4.0,8.0,4.0,4.0
0xa448c7f618087dda1a3b128cad8a424fbae4b71f,0.0,0.0,1.68498,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa44c9e8575b1bb90bb03c2fc8ceda1a15183dbe6,6.0,0.202,0.0,283756.0,3.0,0.0,1.0,6.0,1.0,1.0,1.0,1.0
0xa44f0d875d788e54861c5f7524c36c446af3f28b,4.0,0.000253147609326222,0.000256067160552,52500.0,2.0,1.0,0.5,4.0,2.0,2.0,1.0,1.0
0xa45111cdd1443e9f47e749ab714ace08915d3b45,4.0,0.023,0.018530153516798598,375220.25,2.0,2.0,1.0,4.0,0.0,1.0,0.0,1.0
0xa451ea6c286e81cc8300815a879aab83f07c32a1,9.0,0.8349,0.0,486073.0,3.0,0.0,1.0,9.0,6.0,5.0,2.0,1.0
0xa45a2615ff876a5f263877ab6c14d2788c9fc2a8,16.0,0.3121758594323356,0.6011787995793079,346807.1875,4.0,2.0,0.9375,16.0,13.0,19.0,6.0,8.0
0xa45c76beb46d7e7d03bfdc8a76b7c7957b948f84,2.0,0.0,0.0006363959783421,100000.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0
0xa45cc654c44e4c8c867c68098f89bff2b5f55a2c,7.0,0.15668861468083478,0.0100735779611884,176577.0,5.0,1.0,0.8571428571428571,7.0,2.0,3.0,2.0,2.0
0xa45feba5a2d678748c2008ccc3e0655befe523a5,6.0,0.1,0.0,409052.0,3.0,0.0,1.0,6.0,2.0,2.0,2.0,2.0
0xa460a26c02c53a000d3c7f716f9efab409906e09,0.0,0.0,2.104185167619262,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0
0xa46120588f1cd3cb2cf767e9c7c650c86b2cbc9e,3.0,0.0,0.0,55475.0,1.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0
0xa461bec366ca1b5bb078e04bf2c35a0ba0eb5dfe,5.0,0.0,1e-09,150880.6,4.0,1.0,1.0,5.0,4.0,2.0,2.0,2.0
0xa462d9acaccb141ce7f17213b95198fe248c27a1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,8.0,4.0,4.0
0xa46349cb786739f55cb0c88c92ac2f4f844d6144,3.0,0.100803758222399,0.100836917445671,21000.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0
0xa463b82a79b2b85db8a384917c56b55fec5c7f31,8.0,0.403576313004441,0.3222865399284274,312843.625,4.0,3.0,1.0,8.0,1.0,3.0,1.0,3.0
0xa464bad6ee4d9b4b3f0780349a24f123e0bd1e5c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0
0xa464e6dcda8ac41e03616f95f4bc98a13b8922dc,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0
0xa465ecc234f14a98f50b8cbd5fb1266271e5fd0b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,3.0
0xa465ee0f43884ac099f3a666826398d0dbe5fd0b,2.0,0.0,0.0,69727.0,1.0,0.0,1.0,2.0,16.0,6.0,6.0,1.0
0xa466e955b7d38cf03536546f9c93483f338147b4,9.0,0.0,0.0,600005.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0
0xa46ad8a1e914ce1b932fc38853120b78103ce2d1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,5.0,0.0
0xa46bb7ea4b6fdfc04ea69d6a2a86f35505dacff8,1.0,0.0,2.12870926625e-05,64043.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0
0xa46c93e2274547f680e7c717755790a2988608c7,7.0,0.02347577,0.0,314772.28571428574,2.0,0.0,0.8571428571428571,7.0,1.0,5.0,1.0,4.0
0xa46cea089a84e99d13a94d050f50953900869657,2.0,0.0015522363253088,0.00174801,58121.0,2.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0
0xa46cffc9b5300254620210055ca4ebfae1359657,1.0,1e-09,0.0,21200.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0
0xa471b6b564cfc4cc90f4fa5474eb671eb30cc3dc,2.0,4.910772292860111,4.910870656949099,21000.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0
0xa472cf7642d0ab02b73c2dadce18b0a0911da5f5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
0xa478634df0301471ccf4ffe2d58c96ddee13219d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,1.0
0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,2.0,2.0
0xa47949c45dcd5ac68c07b6416e1a053346ddf8aa,4.0,0.0,0.0,296284.5,3.0,0.0,1.0,4.0,2.0,2.0,2.0,2.0
0xa47a77ffa307ecdf76c37dc8c08af811f0b47c78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0
0xa47adb0e8c387dacec75da039ee896ef860cb149,2.0,0.0,0.0,389693.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0
0xa480fae912b7059e4fee63f4e420899e1fa40f7c,5.0,0.0,0.0,600000.4,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0
0xa484a7a027f01d7eaf202a9df1325a6147762888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0
0xa489aaae36641c8dbf5bc3fdff402c40a8ed5861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0
0xa48a30dd4917a74096ca590bf843c0aac6e5752e,4.0,0.059513579877667394,0.0,177959.25,1.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0
0xa48e52e875bcced9e0ce2ea249ded8e34d5c52c5,2.0,0.02,0.0,673035.5,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0
0xa48f02f06d076872a338c551796cf13ca7d1ce16,2.0,0.0,0.0,367419.5,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0
0xa490b1fe25211474308e625162470f5379d903a5,1.0,0.0,0.010679941,52867.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0
0xa490b35d2c80ff2c75c15dbb037e9268922669a9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,14.0,3.0,3.0
0xa492f3332b747d5496b86295d92f4e0af3f99e9b,3.0,0.000425,0.0010465883801358,169079.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0
0xa4993a9ad3f37bac7ca0a654500b8c16569ee743,5.0,0.245,0.2577191406221038,251817.8,4.0,5.0,0.6,5.0,2.0,3.0,1.0,1.0
0xa49a89de38984437600f372ca44d84e8aedae220,1.0,0.0,5.6545087e-05,50847.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
0xa49e717f7c6311ef32c5ec91bff49522ace5c55a,7.0,0.0928034044961277,0.0,196909.14285714287,5.0,0.0,0.8571428571428571,7.0,2.0,2.0,2.0,2.0
0xa4a0e2ade95029d9ad12845935665de7513f775e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,5.0,1.0
0xa4a20ed6cabb7d98a07033aea9f599f47750f617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,1.0,4.0
0xa4a3a6992016eaf7c236cde604a1531b92fd8888,35.0,2.5002,0.0,1292758.2571428572,7.0,0.0,1.0,35.0,7.0,12.0,2.0,2.0
0xa4a3ecffe6e0a401d7787641787a7ff58c1f0812,3.0,0.0,0.0,300000.0,1.0,0.0,1.0,3.0,3.0,3.0,2.0,2.0
0xa4a3efca073c7d8828d0fec3833f1cd2fee541b4,2.0,0.0,0.0002664346244504,49566.5,2.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0
0xa4a4cfb63c3fed7284b1f6903103ebe0cadbf165,5.0,1.2531518093491645,0.0,132600.0,2.0,0.0,0.4,5.0,0.0,2.0,0.0,2.0
0xa4a4ff989a9a970ed6da01f7ae01c45617c85a31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0
0xa4a81b6915ff619b667154ba9bc462342afbd7ce,3.0,0.872905027932961,0.0,801483.3333333334,3.0,0.0,1.0,3.0,2.0,3.0,2.0,2.0
0xa4ac3e42f8d1696d7619386643185aae2d436db9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0
0xa4ac403cd3c203470b4b700fb5d92b5d396e6db9,1.0,0.0,0.0,63090.0,1.0,0.0,1.0,1.0,18.0,1.0,8.0,1.0
0xa4ac834d4948003c44aa05b6ddaa4bc48864ef6a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,2.0,2.0
0xa4aca14760f87ed159c0bfcf44c01ddd0d2dfd2c,2.0,0.0,0.0,188590.5,2.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0
0xa4acd63b9bd9cdc9a70f91e93ff928c7126e6db9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0
0xa4ad8a8df673af02e52e3d1035ccef7860d9a320,7.0,8e-06,0.0,3299749.285714286,3.0,0.0,1.0,7.0,6.0,3.0,3.0,2.0
0xa4af35efa3b56d0c4f864b6484af0c5fcd0b13e2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0
0xa4af9c83b4d633a52a5820ce1bf21d47693240ef,8.0,0.0,0.0,27390.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0
0xa4afe82a8326ade464f09830cbc34767a831c9e5,3.0,0.023076923076923,0.0,222789.33333333334,2.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0
0xa4b4275eb8138dc00599b6949f7009b8c76ae5dd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0
0xa4b46393e9ec11986651b9afee74574c0d261480,2.0,0.0,0.0003320801953271,46479.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0
0xa4b731bb8df0dad65c230dbcef72f12e56323af7,7.0,0.09,0.01019806,280081.71428571426,3.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0
0xa4b84f987709e8438c772a3ef0561418bfbf9240,2.0,0.0,0.0,100000.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0
0xa4b9569bf942c3aad23c0c2d322fe4aff8e1bf30,23.0,0.0,0.0,90000.0,6.0,0.0,1.0,23.0,23.0,41.0,6.0,7.0
0xa4bc9216e1fbbd098c5f088511e9a14c0e6fb5ff,1.0,0.0,1e-09,94653.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0
0xa4bc99dc7522ddfef8ca48ac94f3a04a89dcedb5,9.0,0.295228,0.0,366666.6666666667,1.0,0.0,1.0,9.0,3.0,6.0,1.0,1.0
0xa4be59818b1746d09b489f0251b288e0f2b20494,3.0,0.0,0.0,68751.66666666667,1.0,0.0,1.0,3.0,3.0,2.0,1.0,1.0
0xa4c2606d23f15296a8e207d6586747b5226e895c,2.0,0.0,0.0,107979.0,1.0,0.0,1.0,2.0,4.0,1.0,1.0,1.0
0xa4c33445cb350373975f95b1c3e5a2abf50e40c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0
0xa4c39bf6ce2705f7db8dccebb6cfda95d40e40c3,2.0,0.0,0.0,154342.5,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0
0xa4c542fc03ab644b35d0ef51bc3c58380f78b7c5,15.0,0.0,0.0,292800.0,2.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0
0xa4c567c662349bec3d0fb94c4e7f85ba95e208e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0
0xa4ca5eccee05e03ecebbe47f97a87d7d30e02df9,3.0,0.02,0.0,266199.6666666667,2.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0
0xa4cbf4736797c6f0cb4f436106cbeafed452217a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0
0xa4d17978ee8f46c3b521f97af28149ab99246b1f,1.0,0.0,0.0,45528.0,1.0,0.0,1.0,1.0,6.0,3.0,3.0,1.0
0xa4d1dd729aee89ad5c1f399705784b63133eddc6,7.0,0.0,0.0,115973.71428571429,4.0,0.0,1.0,7.0,3.0,6.0,3.0,3.0
0xa4d1ee50848b5ea58d70bea30cae7f0651e998fa,2.0,0.0,2e-09,82900.0,1.0,2.0,1.0,2.0,4.0,3.0,2.0,1.0
0xa4d47a2ca5f11175323155e1258bb15932f0534c,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,109.0,0.0,1.0,0.0
0xa4d64637d607ba75786974c4d934165d05d01733,3.0,0.0,3.0000000000000004e-09,96064.0,1.0,3.0,1.0,3.0,16.0,1.0,2.0,1.0
0xa4d65fd5017bb20904603f0a174bbbd04f81757c,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,41.0,2.0,3.0
0xa4d67d0609d40071bacb262370b27e304bd01733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0
0xa4d782a114005d99a3d2523cb92fa85f995329ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,2.0,2.0
0xa4d9b3b646732052301538ad50c56ed6e106c154,4.0,0.0,0.0,46012.5,2.0,0.0,1.0,4.0,8.0,9.0,6.0,2.0
0xa4d9d430c8cf35bfea5f0afb4043b24ec706c154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,2.0,6.0
0xa4d9d7068d84bbdf2e3caf1bbf2e1135bcd41984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,7.0
0xa4df5d84f194cf595f7437ab41ec0219e592ba20,4.0,0.0,0.0,236254.5,4.0,0.0,1.0,4.0,2.0,1.0,2.0,1.0
0xa4e013dcab0ab3a4666fbf7fbc0acc9d9bbb5ea1,1.0,0.0,0.0,55000.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0
0xa4e3624d4c0ce1d2bfe137083e4b27e16ee2567c,6.0,0.0,0.0,600002.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0
0xa4e42c852034d0fdfb4e3c86ee8100ab74360854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0
0xa4e977609dd50ec5058a57cb6d14c35861d5a768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0
0xa4ed093ab84894f95abf9246ab1041d8e35604cd,2.0,0.0,0.0002716358081226,55261.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0
0xa4ef0b1d7c123851c0a3c459c8faa81a19ff835b,1.0,0.0,0.0083370922027508,55485.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
0xa4f23c6adee3e90f4bb048dd787d07955dfbf7d5,2.0,0.0,0.0001110215153096,52614.5,1.0,1.0,1.0,2.0,9.0,1.0,5.0,1.0
0xa4f3403433ef557265bc93f4e8598ca843fd6650,1.0,0.0,0.0,45770.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,2.0
0xa4f3e0cb837eabf751d8c23b15917c15fe175743,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0
0xa4f4ef0e8b4cd1f7d015680d72bb1e9140f3c90a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
0xa4f7e1422c4cbd38299f884d307022b219e5a6a6,6.0,0.52,0.010566307056931,194406.66666666666,3.0,1.0,0.6666666666666666,6.0,2.0,2.0,1.0,2.0
0xa4fcbf9c271412418194d04a1a092f7b01a695a0,2.0,0.983474086498498,0.9835375067431691,21000.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
0xa4fd218524b103f4ed2606551458a3777591c90a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,4.0
0xa4fd253f9309dec87393c92a6e305dd2d395a20a,16.0,4.3,0.1055295800541141,466843.375,7.0,1.0,1.0,16.0,6.0,7.0,5.0,5.0
0xa4fe5a5b9a846458a70cd0748228aed3bf65c2cd,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa500e21c22383b4e11645d24447f3d5fd81da8db,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0
0xa5019cf0224d21d41437d3cd7648d39a5868282f,26.0,24.15,0.0,316310.6153846154,8.0,0.0,1.0,26.0,9.0,9.0,5.0,6.0
0xa501ec048fb89e3bd3e1354751a2c04e953afb6f,5.0,0.042069,0.020828578344106,127285.8,4.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0
0xa50363c5165cf48b3ac8f6f334f9b708304e3d17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa504191172f7223e90d1cdde77f3e0af66372f76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0
0xa504cfa662456ad88c294a52ecc04b48060c2804,13.0,0.0426318590318391,0.022805429902227697,89796.53846153847,5.0,1.0,0.6153846153846154,13.0,4.0,6.0,1.0,1.0
0xa507edf2e4352c619fdd7f5f63d5b8a0f418cd84,6.0,0.134346,0.0,400000.0,1.0,0.0,1.0,6.0,3.0,3.0,1.0,1.0
0xa50ad82484628dead8a8469f0c7fcdc340fee9b0,2.0,0.0,0.0,55255.0,1.0,0.0,1.0,2.0,14.0,4.0,7.0,1.0
0xa50db07986282b256d17e91e71f5bbc9e11075bd,3.0,0.10878399999999999,0.1082,31500.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
0xa50e658c75dd31c8a1fd29d48f3de26e6d79df5d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0
0xa50f1bbc55bda17646a8df7eeb0c08aebd63d9ed,10.0,0.0,0.0,115712.4,2.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0
0xa50f64b4539fd00f2a4dd549da711a71e40390c9,5.0,0.0115597241049773,0.0,50751.2,5.0,0.0,0.2,5.0,0.0,0.0,0.0,0.0
0xa510ae0b47249c98c8644bd7ae6030715f4b8a07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0
0xa51184a6fe482dcfd6279367d59f644a4ff6f199,6.0,0.7,0.0,249170.5,2.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0
0xa5140002e93e3fedb747f843b8a45cd76d523477,4.0,1.2,3.0444922249964295,858899.5,3.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0
0xa519d7a5cbb64264fe97c11e48434a484735e07f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0
0xa51a4fc2767ed3b7bd172f814b33f34874ab93ef,2.0,0.4548290401140985,0.4548779322669787,21000.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
0xa51c49353d3068b3a1de96ea61ef5daf5dfb80df,3.0,0.0,0.001,123789.33333333333,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0
0xa523d51bc05be51946aa7f27f2c94130f02a37ac,2.0,3.7,2.1734742,2298613.5,1.0,1.0,1.0,2.0,0.0,11.0,0.0,1.0
0xa5248c281274ff895bc7224ee8d341c69f60feaf,2.0,0.0,0.0001755201731,100000.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0
0xa52536a7f6ccaea891300e5752a5ef9f8e7be7b5,1.0,0.0,0.0,1103429.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0
0xa5278416e3f211ced26103ced3addb92ed60feaf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0
0xa5300a3a506f0e179c51116890afb2705bf7d2ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0
0xa535be016d5c185b93d8b6fb14cf55625e0b1a2d,2.0,0.0,0.0,35373.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0
0xa53cecfb7c5ef3b226a1a4241332f3fbdc5d5048,2.0,0.0099476408722081,0.0099932646548749,52642.0,2.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0
0xa53dbc5d48d051ca7207d83a4f6ead486a93f25c,7.0,0.78543541,0.0,21000.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
0xa53e2b7a2d746704b424e0d6512edce741783de0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,5.0
0xa540ec8c73322200d68e1b86c471a5c850854f22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.0,1.0
0xa5430cdbf0fc2217eac4d18059a77299ba1ae9bd,4.0,0.0,0.5,534193.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0
0xa5441e8a51ff85e5b34d52ed4536484da8fefc7a,26.0,4.0,0.0,555384.6153846154,6.0,0.0,0.9615384615384616,26.0,0.0,4.0,0.0,2.0
0xa547f176b1d3bc3c20a475da028c277d3286dec7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0
0xa549214b4c5b283d0738335a510072c160344f32,2.0,0.0,0.0,586948.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0
0xa54dc4425190570cb5c841adf445bbecf3b249f5,126.0,15.639678937516438,0.0,286701.0317460318,6.0,0.0,1.0,126.0,36.0,115.0,2.0,3.0
0xa54ed8a656984fad8498a36e15a4f7de334904e8,6.0,0.0638,0.0,139573.16666666666,2.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0
0xa54fd6e9a931704bf0e708ee16bf2b681795d787,9.0,0.0,0.0,176266.33333333334,4.0,0.0,1.0,9.0,4.0,0.0,4.0,0.0
0xa551285b49a29cbdbae7fc5c6a61fadc918ad224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,1.0
