wallet,pca1,pca2,umap1,umap2,km_cluster,db_cluster,hdb_cluster,archetype
0x90358cbe8dfcb0120e8f74baddf851b69b4dc8f7,1.5235875295087686,-2.2341090432145267,7.012173,-7.6115193,2,2,4,Likely bot / MEV
0x903834b16eee811a4a554b6b352e284904aab5a4,-2.628410043479534,-0.6590581898397686,-6.8104763,5.5210123,0,5,1,Casual ETH user
0x9038c5d25e24aedb9730af2d9045d33cc25c257b,0.2822037728018919,0.749255074520194,12.632685,0.19304304,3,3,8,Token receiver / airdrop
0x903901259949d00132f4e077b43f16ebb6ce60e7,0.21029962881514055,-0.06087191296589625,4.4309936,-2.6621034,3,3,7,Token receiver / airdrop
0x9039d1d69ddb4a86fe2011de04433122ec752401,1.174907781463711,-1.3530684056567377,1.5251632,-4.7863398,2,7,5,Likely bot / MEV
0x903b722fa153e9d0618a86d5b4a12acd58b06051,1.367736093174557,-0.3533417797248198,8.173594,3.72986,3,3,8,Token receiver / airdrop
0x903b8d9580017c82758ef43580f846caf2fc009f,-2.71521345426125,-0.7376849134592165,2.3649204,3.9635472,0,0,2,Casual ETH user
0x903f7ea06ccea0fffaec1cd8c7bf2f11e354f1cf,1.340984065817308,-0.25712642012537035,14.777304,-3.5934918,3,3,7,Token receiver / airdrop
0x903fd6b5142ee05b0db58f0f998502f69804caae,0.32226954576513633,1.5567910603058122,7.6508126,0.040886898,3,3,8,Token receiver / airdrop
0x903fd974073761143a028e2f8341a93dd063d2a4,2.1959031882512887,1.3730057280888956,9.017139,1.1659437,3,3,8,Token receiver / airdrop
0x9041ab67750a300c398be70a13be7033f978a400,-2.5615474546653347,-1.530603487164226,-1.8061457,0.5155761,0,5,1,Casual ETH user
0x9043feb63812d78317b6625343a9403fa91de31f,-2.7115669831524842,-0.4191785908355436,8.612247,-16.76131,0,0,2,Casual ETH user
0x904567252d8f48555b7447c67dca23f0372e16be,-2.4410378683128653,-2.8287241102463017,9.081557,15.886802,0,1,0,Casual ETH user
0x9046cc61ab2f533c381a24100831cbf33ed54f98,1.6662203618230902,1.8215431439315197,9.084291,0.6903951,3,3,8,Token receiver / airdrop
0x90480632b9aaa092bd30928bef90005fd2a5d3d1,0.5021928714838578,-0.3148479018069882,6.05248,-8.945726,3,3,8,Token receiver / airdrop
0x904fb429ca27be2e51d840b1a381abbe19102791,0.35974025070474946,0.5501191047163321,11.233308,-5.2279735,3,3,7,Token receiver / airdrop
0x904fde9bb36fc1b670e2409a9ef1f3e143167706,-2.751619350394729,-0.23276558309660075,-9.330126,-3.8891845,0,4,3,Casual ETH user
0x90501b737e19301c80a1b7f279c4c0fcba114b92,1.064028715263332,0.2754934684618584,12.196991,2.6738453,3,3,8,Token receiver / airdrop
0x90502666e33d71483302f81c8349a6185572db42,2.5774354565397593,-2.0998348544412413,6.484033,-7.719192,2,2,4,Likely bot / MEV
0x90535a9bb0af50e20b768e2a9d4a93e8e8ec074e,0.31697610555765937,-0.5337327937229177,8.666843,5.6526093,3,3,7,Token receiver / airdrop
0x90551c1795392094fe6d29b758eccd233cfaa260,-2.848570085901619,0.2146955855710205,22.54188,6.3742657,0,4,3,Casual ETH user
0x90565299928e47b1cb2c195dd72bf918d7c6a07a,0.49541499726137017,-0.5368271582737677,16.02204,-3.1410158,3,3,7,Token receiver / airdrop
0x90569d8a1cf801709577b24da526118f0c83fc75,2.465222103101755,-2.074948761012942,3.0710213,-9.538808,2,2,4,Likely bot / MEV
0x905708a30fe5929316dea02d6a3ccfdac03e2b37,0.9364139144272725,0.2569513164320263,12.171699,2.6551268,3,3,8,Token receiver / airdrop
0x905a84baf11dfcaed970d3a4f388ee5b81eee72a,-2.5795017886817346,-0.9627378134737024,-5.6704273,-6.490219,0,5,1,Casual ETH user
0x905c55d072626b78b253c273fa1f32075efab2d7,-0.6808857133275107,-1.1403521669489287,21.761906,-15.758913,0,6,6,Casual ETH user
0x905d4348a5b68e047a7baf23eee0baf64edf4347,-2.7720324313308002,-0.03158677428868409,-4.6587806,-16.741724,0,4,3,Casual ETH user
0x90625504cbee19c24d60398af3bc097c1ce9840f,-2.848415615128907,0.4308139584799621,6.2660074,21.079878,0,4,3,Casual ETH user
0x90632df67028abd159f7941e96e1ddd488b924eb,1.3664628680801034,0.8172012956141275,13.417868,-3.020441,3,3,-1,Token receiver / airdrop
0x90635616bd60f3c2de86984c50fa55b983a91e67,1.1201636632712533,0.9926301498531268,8.823944,-0.7026027,3,3,8,Token receiver / airdrop
0x90637f2328553afa98deb52559292005b46c3a08,3.486054565901293,-1.9110732492472002,3.7094784,3.6796794,2,2,4,Likely bot / MEV
0x906713d44a823fce388467ab2df3239961a7f61a,0.7465798788147832,0.6130559728777543,16.11096,0.5572869,3,3,8,Token receiver / airdrop
0x90678fbc2aca272416766daccf6773098ff6f45e,0.8467123957054715,0.9110316382325456,11.821147,2.4185848,3,3,-1,Token receiver / airdrop
0x906b780a002afa5fcc9a768bd9504afba5caed9b,-2.6902847720906986,-0.7439715667937554,14.336176,-11.076245,0,4,3,Casual ETH user
0x906e961c10c315934af04907b05f2492f33e2205,-2.5795017886817346,-0.9627378134737024,-5.670323,-6.490295,0,5,1,Casual ETH user
0x90752688d8534cd0eb97417232b2a9494f2a1977,0.6184857515075144,-2.307502397959033,5.6601872,-4.3546944,2,2,4,Likely bot / MEV
0x9075fc184a354972c7a7ddf60fd41ba46c31865a,0.3970279725639479,-0.8537648459638231,11.85214,-13.846953,3,7,5,Token receiver / airdrop
0x90787f48460ac88c1c02a0de5d56886cd4daa3e8,-2.7870649592375494,-0.25673898608670004,-5.827239,-1.5437934,0,4,3,Casual ETH user
0x907952539f8f719b67f49b37df6e2ad38fe799cd,-2.6587611600902807,-1.1423117571227857,-2.0103335,-0.21485719,0,5,1,Casual ETH user
0x907deab6736a17cf594df41fe902998bc6ba0c75,-2.3880550237370506,-2.7928895139156173,1.4302609,-14.014563,0,1,0,Casual ETH user
0x907eb1f7d7b8891ba6f588a2390aaa2b79ea1777,-2.7398534073370104,-0.034842602742884685,-10.435633,-6.7773466,0,5,1,Casual ETH user
0x9081b50bad8beefac48cc616694c26b027c559bb,-2.9778796914729666,0.9728691722946515,7.9683986,19.541605,0,4,3,Casual ETH user
0x90891b77420d8eb4f728012a80926736264b3e61,0.4545293435850659,-0.32299271366416693,12.748873,-4.6160636,3,3,7,Token receiver / airdrop
0x908c2d54e1e0bcaadab9c4cd5a706314b319454a,1.0371729438220023,0.8921952339884198,15.345046,0.5940331,3,3,8,Token receiver / airdrop
0x908cd007f48801a697b8e0ac8650083de8c240eb,1.7060230770716793,-0.3024278902564957,9.452711,2.9489696,3,3,8,Token receiver / airdrop
0x908d8c133b9cbc5d8e02476fd2f8b15607dc8739,-2.78003181643827,-0.03485448149602102,3.203274,-13.559916,0,4,3,Casual ETH user
0x908ddb096bfb3acb19e2280aad858186ea4935c4,-2.383181127619701,-2.7895930865282015,-3.536332,5.663544,0,1,0,Casual ETH user
0x9090daa65c94e24ec884f2c3597ec0a63aabaa70,-2.6536949434482913,-0.4818960504113483,-7.275437,8.602164,0,5,1,Casual ETH user
0x90910a3c0fecfeaecf5a3b2efdb991384a888888,1.8147842361287652,2.040222686201242,9.143274,0.30433172,3,3,8,Token receiver / airdrop
0x9091f5b541f9c01b45c0a6ce2f402d19b14f3f6d,1.7716386748251047,-1.2345792061111376,4.8705864,9.476731,2,7,5,Likely bot / MEV
0x90920d41573c981afb151213de19c9e8c9601b98,-2.9635982398795253,0.6547722228235181,15.470594,-10.39424,0,4,3,Casual ETH user
0x90930fcf4ca39b5ff3c9169238aaba911e849475,-3.2430399251047093,2.4084944696873634,14.400791,-7.2153034,0,4,3,Casual ETH user
0x9097c0c4e87c93a36b6243266e08b1ad6f3399e6,-2.715504680044433,-0.3709336935427913,-14.363023,2.7077913,0,4,3,Casual ETH user
0x90996ff50db4e14c8911d2c0f470bc847b7ec67f,-2.6058455652957493,-1.485014352840948,2.77543,-1.5326272,0,0,2,Casual ETH user
0x9099b7b8526652467d2e0189311da73ac9b7d0f1,0.607927664193592,0.17793476813518222,8.920911,-8.369522,3,3,7,Token receiver / airdrop
0x909c9cf25222fee57a56bc0269e8550d681d8dc9,0.5640465611303835,0.6165796846565977,13.2551565,-2.3046334,3,3,7,Token receiver / airdrop
0x909dbf36553f7caea47e9915beecf737249610cf,1.179905920343664,-0.3969642749361306,1.2417448,1.3834555,3,3,8,Token receiver / airdrop
0x90a2089784e12acd19e7e510543af933f062854d,-3.1541966575240594,1.7110935000841523,19.590021,12.231391,0,4,3,Casual ETH user
0x90a3da789225f6409cf22afd6a7afef582e30aea,-2.700945245705452,-0.21441722260875168,-9.329995,11.766651,0,5,1,Casual ETH user
0x90a9659776ec7a34389c084cb6aea49022387954,-0.7546258649464755,-0.7111212708639579,7.686396,-5.010755,0,6,6,Casual ETH user
0x90aac003c69ea0f9f01ac272d8fea2a8b1be0798,1.218401927649178,-0.3731764786931575,18.866106,-3.8518498,3,3,8,Token receiver / airdrop
0x90abb552377a4700527405c1d494b76797586bc4,1.4167519577993646,-0.15691202007964428,11.706285,8.049002,3,6,6,Token receiver / airdrop
0x90abe169d17a718a217dc6f8276c21cc303e24b5,1.2612103512618784,0.33687663555176894,13.205691,-3.877538,3,3,-1,Token receiver / airdrop
0x90adf55e54e1e7cb74e7d845f428d74a42841cb0,1.0587824037093791,-0.6190171354809063,5.794644,8.211476,2,7,5,Likely bot / MEV
0x90b0d59d57dcbb263e57539b0830ae4bffff2805,0.31313850268638793,-0.5335421826914867,8.64798,5.623053,3,3,7,Token receiver / airdrop
0x90b4a92955fe7ec7b26ef9e9b492ca333af469c3,0.8344885340015812,-0.4028685722885104,13.326334,-5.1173906,2,3,-1,Likely bot / MEV
0x90b88bca60fcdba0185d6fe0617c241e2953db07,-0.21861235517081148,1.5454447821074822,0.8065711,3.9389887,3,3,8,Token receiver / airdrop
0x90ba9b69fdf7dadb245dc719cad8f4497b3c1b4b,1.604257137638181,-0.9600872416131894,12.794468,7.3741984,2,6,6,Likely bot / MEV
0x90bcae6055f58cb6742f12fbd9e9bda27a2c86cc,1.6591074979780929,0.1975065348494612,12.833572,-3.9847577,3,3,7,Token receiver / airdrop
0x90bd1cfa213972ff8d71a47d88165cfa9dcbac6e,1.9162862369935427,1.5354921947311375,12.947042,-2.8894138,3,-1,-1,Token receiver / airdrop
0x90becff3b19b13131e7ecf5ca749202828fa8fa1,-2.8738370491137983,0.25035509333602707,14.139602,8.645192,0,4,3,Casual ETH user
0x90bf5c7422321090f6bfe5ca399e04a9e4b2ac6e,-2.5795017886817346,-0.9627378134737024,-5.6706553,-6.490255,0,5,1,Casual ETH user
0x90c2af4e39cd376cee4f8812b2118acd2492944f,1.175560472348792,-0.3926614071508314,1.6055223,1.5155886,3,3,8,Token receiver / airdrop
0x90c450b93ce691f1a1c637c458869891ddccdf76,-2.8634494564688784,0.46962858563603366,-4.45118,8.14596,0,4,3,Casual ETH user
0x90c47c8e13e934d8dc432a3361498b6e9c36093c,0.5723547767895433,1.1439435433609644,13.609126,-2.9326012,3,3,-1,Token receiver / airdrop
0x90c49d8f5ffc09360064f9b63cd4d287a2ccdf76,-3.2508518012073355,2.201211119177411,11.43743,-10.923716,0,-1,-1,Casual ETH user
0x90ca225c69d0d7ef65ae0838f32cfdb21516b342,1.2511999853756435,-0.1452530104064091,16.54787,-1.9112597,3,3,8,Token receiver / airdrop
0x90cbe4bdd538d6e9b379bff5fe72c3d67a521de5,-3.4796386304520497,3.538656168819702,10.584513,-8.439602,0,-1,-1,Casual ETH user
0x90cc1b62f481e5214b45999c1df8e1ae5a444e75,1.82000311400456,-0.9012589081371846,5.047107,8.948083,2,7,5,Likely bot / MEV
0x90cc93c09424fa6849e907b8da418b739964186b,0.7872500425273494,0.06926169495912915,21.246,-4.9340677,3,3,8,Token receiver / airdrop
0x90cce3d3960d8f79240db85ae2c65e2a9f55a550,-2.8590133375124123,0.4055656951508498,-12.910718,-7.536766,0,4,3,Casual ETH user
0x90ccf9fd06e07593ce037cc9f76679e5e9cccbd7,2.6009636152232862,1.891163582537441,10.670079,-2.8370767,1,-1,-1,Active DeFi user
0x90cdd8cd093dfc1be21b044c2c3e78adaebc761d,2.1619507813795638,-2.0822107499720293,15.336175,6.672537,2,2,4,Likely bot / MEV
0x90cf09d6d21436de24cada7e167f3f37a84628e3,0.9287060122687678,-0.25236888298689664,2.5489485,10.459321,3,3,8,Token receiver / airdrop
0x90cf192645679635cbc378fce526f4d44c656437,-2.9231139364678684,0.7317658407740175,24.13057,-11.453625,0,4,3,Casual ETH user
0x90d0cf6102d44b6f8e6d64e861b37451bfc7ddd4,0.10399057991259798,-0.40005431596548297,-0.11871329,7.421904,3,3,7,Token receiver / airdrop
0x90d2af7d622ca3141efa4d8f1f24d86e5974cc8f,-2.5311084386678258,-1.6710900736682512,-1.6985006,0.4855092,0,5,1,Casual ETH user
0x90d526929e4458e02b3389f383a288b14492f674,3.052919023961602,-1.9933478241073421,4.218124,3.9724913,2,2,4,Likely bot / MEV
0x90d82d53316f3ff24d3f3c5b418b3646f5141324,3.0417888526758583,-1.9581825858404498,-2.415532,9.336006,2,2,4,Likely bot / MEV
0x90d911c58fb87a3873ef7954ff314254c756b2ef,-2.371770190292809,-2.781875374575632,-3.8250606,3.2263308,0,1,0,Casual ETH user
0x90dd214d5ea402cae8b3db8c3ffa876f96344ce3,-2.6134119162434235,-1.127158941935951,-4.101318,11.134611,0,0,2,Casual ETH user
0x90dd63229d14808a03bb96984fe52e624f9f4ce3,-2.807767445796235,0.3884700957665212,6.987342,15.029066,0,5,1,Casual ETH user
0x90ddb43874c3176794464772609c2ba0569f4ce3,-2.7151302493034883,-0.4865091885280645,-6.665794,1.3739086,0,0,2,Casual ETH user
0x90e01c743f35cec24d5465b9f4ea6f4d2fe3f0bd,2.8367712543388364,2.879657047977295,11.205766,-2.0240126,3,3,-1,Token receiver / airdrop
0x90e22c430509705b9678eb1b7457223c4b879a2b,1.312644302520192,-0.17581224001244128,8.862248,-5.226357,3,3,8,Token receiver / airdrop
0x90e480805b722ed78b4b179f1aa898663d03cdc4,0.12727117413679329,0.3409200354731979,12.802586,-3.0842106,3,3,7,Token receiver / airdrop
0x90e525f87b3840446c116b515e3c7a83206a5095,-0.1565552277359832,-0.5858643809790051,7.1269574,-3.175433,3,6,6,Token receiver / airdrop
0x90e54edc349cea7bd66a9ef4045dc2b1dbd22cfb,1.1938779936157542,0.13281860761616904,10.949778,-4.489256,3,3,7,Token receiver / airdrop
0x90e906cc22a3556dcb72e9bf94335929d19e732d,0.4515985136558304,-0.12010997785090737,14.134906,14.478362,3,3,8,Token receiver / airdrop
0x90f0a22c2fd728117c69968efaaf1f764600f720,-2.7391150153572026,-0.2619638319275012,-8.62411,-6.4336824,0,4,3,Casual ETH user
0x90f6356526db37b02d099eb1ca8598cf50eb6c05,-2.722177776869378,-0.11642174935412251,-11.09008,-1.0696353,0,5,1,Casual ETH user
0x90f6b5a1b8999060439ebcd027fb07882448b8f0,-2.700945245705452,-0.21441722260875168,-9.337518,13.959195,0,5,1,Casual ETH user
0x90f727665aa1f2f7ee9bffe89db4de807019cdc4,0.041307279745453555,-0.042905443431401784,7.956121,11.696025,3,3,7,Token receiver / airdrop
0x90fc7c6b16bed1883e81a552cd5ccc78170da337,0.7069747311470019,-2.351016494377596,15.944752,1.8598596,2,2,4,Likely bot / MEV
0x90fcde382d7f39623a8960ab31560a3933ed1af3,1.2360976990300991,-0.38791467343473285,19.240473,-3.9462419,3,3,8,Token receiver / airdrop
0x90ff1a47043165e34ba696bc604d609f832da1bb,4.0176798104630205,-1.796281374274037,4.727391,2.2189147,2,2,4,Likely bot / MEV
0x9101e7d8367999ce224256ba9a2d4d633479aecf,0.08504067653552119,-0.24091667142552006,22.679552,-7.0445213,3,3,8,Token receiver / airdrop
0x9104ffa082496441f88e9061b823cb897f06a979,1.419424978359268,-0.006319871395512305,14.20091,-3.5338902,3,3,7,Token receiver / airdrop
0x9105948ae4e20c6214a1266e7534dcf5066cbc0e,0.6014148039422721,-2.3351142124598816,5.8350034,-5.3771877,2,2,4,Likely bot / MEV
0x910698bccadbf334a8cd1b1036c1e3b1e994ece9,-2.8108310834771264,0.04051703972581045,20.074003,-13.083653,0,4,3,Casual ETH user
0x9106ab16c450a95915b1cbff1ce6a4203d69ec8e,0.4374131484381605,-1.1756954974620784,0.4414169,-5.5393167,3,7,5,Token receiver / airdrop
0x910748c8f46285e29042b88f2e611fb483230581,-2.919329713649047,0.735990192493606,-7.524456,-4.6034756,0,4,3,Casual ETH user
0x910963acd981d86dbd1932891d924442541fa94d,-0.7546258649464755,-0.7111212708639579,7.6896973,-5.006849,0,6,6,Casual ETH user
0x910979c42acad35bc559dfff48c32bce1bd6a94d,-2.7151302493034883,-0.4865091885280645,-6.665828,1.3738244,0,0,2,Casual ETH user
0x9109be62216185b6ae15307398cf364fd5d6a94d,-2.7335431513222965,0.013984499648474882,7.000857,14.98453,0,5,1,Casual ETH user
0x910f005e9cf3030aac867428a40265f01c2f2024,1.1830108867820481,-2.1921080601430765,14.594483,-0.40369484,2,2,4,Likely bot / MEV
0x910f40f57ed706eff0cb6cdfbfa3f02a35ad943c,1.435102395325506,0.19003300369303075,12.425834,2.6433425,3,3,8,Token receiver / airdrop
0x911203d9228f01503d8ffcd7b66eff367f1d3ee0,0.7561594311374153,-0.27162137732599895,22.952036,1.3163966,3,3,8,Token receiver / airdrop
0x9113bb16d6d04cef47c34e159de0517c20df9472,-2.7951372162261783,0.055833491026731845,22.217924,-10.865046,0,4,3,Casual ETH user
0x91177cef6593f173db9a6b425c3490d98774f130,-2.848415615128907,0.4308139584799621,6.266035,21.079874,0,4,3,Casual ETH user
0x911892a7fb3852cf8e41c49c041f0fdac6517acb,-2.7870649592375494,-0.25673898608670004,-5.8273573,-1.5438088,0,4,3,Casual ETH user
0x911a58d3cedb4733a0d49a40e3c547a037094511,1.3488549396423248,-0.36036543593505993,14.171507,4.407939,3,3,8,Token receiver / airdrop
0x911a978f0cac392079b51db03e6f3027dfe6f96e,6.013791311410672,-1.2074981030261123,8.376544,-4.666718,2,-1,-1,Likely bot / MEV
0x911cbecc9c4dd9e3be0e0c9a2d42eb93680cacd0,0.3540843441472691,-0.53300368695017,3.7446778,5.62391,3,3,7,Token receiver / airdrop
0x91204649a5c9ab2cadfc2089fd22ed0fbfe170ed,-2.9000386650603738,0.6469553326631917,-6.4075756,3.299259,0,4,3,Casual ETH user
0x9122fa58ff3dea2565dd6ace0713e9659d1d70ff,0.16110233713886188,-0.5977009279182213,12.535287,11.879177,3,3,7,Token receiver / airdrop
0x912758e337812fd21a1c4f6f44e185f3af2f7964,1.893117927996697,0.06560730503215814,10.826675,2.455126,3,3,8,Token receiver / airdrop
0x91286abda0112fb5dd3fb74fa9eb23475bcac743,-2.8301929364589915,-0.15067989603054308,10.12984,-8.916939,0,0,2,Casual ETH user
0x912ccbce20f38d9121170a5339dfa482530ca317,1.8683689942787722,-2.191633388162227,6.4534564,-7.0351343,2,2,4,Likely bot / MEV
0x912d61daca361fba2a718bb04c615ffad3faaaf4,-2.628410043479534,-0.6590581898397686,-6.4570227,6.452403,0,5,1,Casual ETH user
0x912f10643c452edf1f56dfb937cd2d81cf7713f3,-2.664229480294575,-0.6812462027664318,-15.585324,-8.092191,0,0,2,Casual ETH user
0x9130ac08811ec78dc292e76d332da3407e9a3236,-2.688214246348289,-0.45670084616586853,-12.193951,12.649834,0,4,3,Casual ETH user
0x9131f878695e15158c4e59f239d101fb4349c5b0,-2.700945245705452,-0.21441722260875168,-9.337529,13.959286,0,5,1,Casual ETH user
0x9137509e8d53a769abb8c19e8dacefb161546fc0,0.6298403027728966,-0.11714451822600254,22.120823,3.9376404,3,3,8,Token receiver / airdrop
0x913814782144864e523c3fdb78e3ca25d2c2aeca,-2.674360986062111,-0.8939789702341743,15.544881,-14.85999,0,0,2,Casual ETH user
0x913891854e3656e1c2c94ff424e5bcea27bdbde3,0.352733721670288,-0.5277744551968027,11.210951,11.243596,3,3,7,Token receiver / airdrop
0x913d8232d51d1643de589bcadac41399d7d79919,1.4278963456500642,0.19001160933328629,12.421843,2.6207523,3,3,8,Token receiver / airdrop
0x914206d892f3fe438bc8d7acfb4c75116c3445c8,-2.9422177680392627,0.8235556941640337,-1.5509986,-19.82035,0,4,3,Casual ETH user
0x914ac6a1d6252d4d532b8aaab97eee73528e9730,-2.700945245705452,-0.21441722260875168,-7.2054696,-2.2627134,0,5,1,Casual ETH user
0x914d5cb27cb30e80bde8215ff577ed63eb986b79,-2.300878972607168,-2.7339285685954335,-3.9257176,14.412269,0,1,0,Casual ETH user
0x914e2cf93b239721fe23bc1e0251a163e12fe83c,0.8234546759263307,-0.27466553897489787,16.978516,-1.0698982,3,3,8,Token receiver / airdrop
0x914e8893763d3a63a4d58e842504737898663992,1.2589466351889014,-0.34011814681879826,3.8708584,1.521819,3,3,8,Token receiver / airdrop
0x9152f00f13139fac7cfc2f552cc1a6d9184e893f,2.2189008499231284,-2.046452981971958,15.131319,7.1943154,2,2,4,Likely bot / MEV
0x9158304bbaf5c2e122abcb9566ecc5b7be6a150e,-2.628149343121876,-0.9236616579675984,-9.408127,1.245731,0,0,2,Casual ETH user
0x9159d117e085914fdce0f63d4815cab4c7d79e66,0.33322129785690835,-0.5333358624132514,11.099136,13.739803,3,3,7,Token receiver / airdrop
0x915c183baabce423c8b7e3e6f57e8c48fb6b2bbb,0.304337162263528,-2.249193418640569,5.865312,-4.336205,2,2,4,Likely bot / MEV
0x915e2e14f5268bbc647f42b4f596288606457104,1.383603905096667,1.9612398326788936,13.09285,-2.7259946,3,-1,-1,Token receiver / airdrop
0x915e9b5d7c5330ab57c056db1262c65b95a6e37a,1.9446649644756695,-2.1291526771395866,11.925004,9.82863,2,2,4,Likely bot / MEV
0x915f744a6f00fb0d0ca5303194c0f3b0c7fa994e,1.922537478583218,1.2323538837667163,8.788835,0.49112064,3,3,8,Token receiver / airdrop
0x915fd34cadd63907b51eb64dddc2eadd114a0bed,-3.7032592667079904,4.009972528332071,14.088587,-8.796297,0,4,3,Casual ETH user
0x9160428f9eb31cb7b508dcdca518b8c11c2fc110,-0.004594598810087364,0.5130439380963903,-0.03775197,-3.4312785,3,3,8,Token receiver / airdrop
0x91604f590d66ace8975eed6bd16cf55647d1c499,6.578405242822984,-1.1107030710905685,8.36941,-4.6379642,2,-1,-1,Likely bot / MEV
0x91615c8282a35175431a05e459a1a6d2717f9707,-2.751619350394729,-0.23276558309660075,-17.88111,-0.033659402,0,4,3,Casual ETH user
0x9162c7c56927b19760f055d53d0e214a0b257e5f,0.9297846529485926,-1.0480313516191229,-0.77626705,10.183269,2,7,5,Likely bot / MEV
0x9163276d168bafbc68b45216c09f6fb0dded9ddc,-0.14210611599715414,1.3711595411376414,-0.49453622,-1.7918851,3,3,8,Token receiver / airdrop
0x9165f8269bd0f9f2e299e7f03e0d110d487f9707,0.17837497290454726,1.1998191768844955,7.3534937,-0.16167746,3,3,8,Token receiver / airdrop
0x9166d0f377537b689f0d8053c290edc3e5d474c6,-2.7398534073370104,-0.034842602742884685,-10.434325,-6.7760463,0,5,1,Casual ETH user
0x91693ebb8fe6b2c3fb21928a0ab486c91dce9434,0.600736535956855,-0.44096121060426785,13.074432,-4.9729137,2,3,7,Likely bot / MEV
0x916d331542617e27a8ef28f2383365d67bd2b621,0.111789037968006,-0.4029520249781225,15.992877,-12.522607,3,3,7,Token receiver / airdrop
0x916fa97348c98ef289cc3a53a1da2314100fba1e,1.1453524805693716,-0.2395878071439236,9.918376,2.9406228,3,3,8,Token receiver / airdrop
0x917a9c53e94c43af5df30ede3fa25365e1dd9c6a,1.1122096280765426,0.9331620274063939,7.7748675,0.9256351,3,3,8,Token receiver / airdrop
0x917e34b67800b36977969ccfbc2b8a8f325ef9ac,-0.04985012496269532,2.2396711844067037,11.688008,-5.041124,3,3,7,Token receiver / airdrop
0x9181436858a16550759c065e1140e88bd6f9dbf2,-2.751619350394729,-0.23276558309660075,-4.4395165,-5.1338396,0,4,3,Casual ETH user
0x918261f79cae606ffd202d373ae871b3801eff71,0.9002158619405431,1.4183448730723744,11.77844,-3.3478265,3,3,7,Token receiver / airdrop
0x9183019b50bcbb2c4db78f8c1353e7ad1ef036a7,-2.7295603752279027,-0.04057941813252035,-3.8534505,-8.434853,0,5,1,Casual ETH user
0x91839425e338adec5e72536bddfba0ebc5ba8140,1.2552851825410498,0.1649535544541103,9.26029,-2.013449,3,3,8,Token receiver / airdrop
0x9183e99d3f609d33db31bc65b7670f101d6d82b6,-2.6127428547359477,-1.2893004553722405,23.970013,-0.8783612,0,0,2,Casual ETH user
0x91845a5edb293b30c90f2ff3df6049c9b5940924,-3.008771454682236,1.102210390216851,13.031698,19.101704,0,4,3,Casual ETH user
0x9188db2825bd0ad76a2ba3aba21274428dc696e5,-2.300878972607168,-2.7339285685954335,28.86589,-6.687068,0,1,0,Casual ETH user
0x918a8ab1fbb6952e1a659117ee7addadf1050b1b,1.2556309398524244,-1.2956805591761789,7.718342,-4.0845118,2,-1,-1,Likely bot / MEV
0x918bacf11aca410195c59e17a96a4878bae0d47e,1.1279673788186078,0.6792872037264093,13.009989,2.4214249,3,3,8,Token receiver / airdrop
0x918ce842ed15930c978b940f0ec3f53eb333c339,-2.270270146964051,-2.640868793438962,3.6337247,0.39962503,0,1,0,Casual ETH user
0x91906be1391d2fc7d01a7a6757c69daaefd2c257,-2.5795017886817346,-0.9627378134737024,-5.670275,-6.490129,0,5,1,Casual ETH user
0x9194605dd5da945a681e6d077f098913ca09cc98,1.3156391994396872,-0.6351621562158694,11.800418,7.258653,2,6,6,Likely bot / MEV
0x91983b4daa6dfea7eb31e808ee79e0a28a74dd75,1.822315389945033,0.3205437503218078,10.367421,1.6594609,3,3,8,Token receiver / airdrop
0x919875691863b5a0f6b37c04f2e20bfb686d1461,1.4847053177136444,0.006827120690119825,10.934589,2.6333663,3,3,8,Token receiver / airdrop
0x919982b0da3bdf1d1438a64129d878a5a1d6142f,1.09319974634901,-0.9055619822614428,1.8684925,-6.2477746,2,7,5,Likely bot / MEV
0x919ee8e49f70c9e218d7e07ec62cdda353020f01,0.23889305197446162,-0.9781527989992869,0.45034558,-5.5473394,3,7,5,Token receiver / airdrop
0x919fa96e88d67499339577fa202345436bcdaf79,-3.2369598659196237,2.0597249115935345,9.781913,-12.384817,0,4,3,Casual ETH user
0x91a0a3043f68986043d7083c4d85b558b21f0a7b,1.7528326427893406,-1.9274456030848384,14.191257,-0.6229596,2,2,4,Likely bot / MEV
0x91a2a5109794e3b0e72e73a5f009470208b39717,1.49716394026088,-1.0677664760413095,12.907812,7.667797,2,6,6,Likely bot / MEV
0x91a7caaf2b770e9ebf7606159d0e1f1ec7f2f423,-3.750220601848583,5.031663043904429,13.434008,-8.162374,0,4,3,Casual ETH user
0x91a9c1f027f3197fe0a985d7c47ee65f7ac7e84a,0.5623079397752826,1.650541535208035,7.9874077,0.14563164,3,3,8,Token receiver / airdrop
0x91aae0aafd9d2d730111b395c6871f248d7bd728,2.8659172007188007,-2.01762224391068,6.4687085,-7.413363,2,2,4,Likely bot / MEV
0x91ae1cc68c69615ac41b42817988d8506077199b,2.4266020370388275,0.871302480811896,11.943001,1.878968,3,3,8,Token receiver / airdrop
0x91b22f299c5f5399f19f1694597f01866ed3f5e3,-2.691433945872784,-0.3077175045661383,-13.964129,0.54995704,0,5,1,Casual ETH user
0x91b2f4fe2f162c6522c336e66745d181db181bd1,0.4480590402547632,-0.4049053006994359,12.869978,-5.4419594,3,3,7,Token receiver / airdrop
